RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20
394892,847,"Mountain Home, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108158,108310,108858,109705,110769,111510,112287,112953,113547,114152,114755,115133,115165,115428,115606,116026,115992,116356,116822,117640,118731,119721,120601,121752,123131,124448,125139,125549,126144,126995,127584,127782,127586,127580,127856,128368,129362,130636,132650,134707,136763,138278,139700,141266,143161,145039,146696,147874,148989,150083,150933,151669,152269,152886,153575,154111,154455,154625,154824,155356,155698,155807,155823,155848,155982,156258,156503,156807,156984,156970,156636,155956,155210,154446,153683,153049,152365,151707,150888,150009,148997,147901,146882,145788,144602,143180,141767,140346,138936,137508,136211,135040,134128,133344,132884,132319,131632,130712,129666,128435,127231,126078,125054,123931,122676,121557,119961,118847,117843,117676,117551,117667,117765,117874,117873,117936,118122,118313,118718,118918,119324,119532,119920,120199,120578,121005,121521,122060,122597,123118,123721,124361,125007,125531,126046,126614,127155,127632,128072,128528,128987,129475,130037,130557,130953,131266,131587,131981,132471,133014,133597,134159,134758,135344,135924,136597,137359,138235,138965,139627,140080,140695,141286,141951,142532,143108,143650,144257,144867,145459,146139,146924,147896,148602,149309,150068,150961,151923,152790,153566,154234,155059,155962,156849,157678,158629,159869,160971,162078,163094,164396,165649,167071,168268,169508,170647,171850,173002,174026,175279,176476,177714,178830,180143,181375,182561,183719,184929,186144,187454,188741,189934,191177,192457,193738,194941,196177,197568,198967
394322,848,"Altus, OK",Msa,OK,37648,37660,37687,37734,37788,37832,37862,37884,37846,37798,37752,37754,37930,38156,38382,38485,38571,38621,38654,38671,38798,38937,39109,39240,39117,38936,38727,38691,38651,38724,38816,38927,39001,39123,39188,39183,39147,39000,38862,38752,38752,38732,38841,39028,39168,39161,39107,39106,39212,39453,39705,39847,39942,39982,39995,39912,39872,39827,39928,40051,40266,40366,40468,40546,40612,40681,40734,40811,40897,41017,41099,41175,41172,41239,41258,41326,41370,41490,41552,41596,41590,41661,41709,41741,41725,41738,41807,41908,42002,42028,42059,42107,42195,42213,42258,42316,42369,42362,42388,42504,42668,42778,42867,42974,43116,43276,43386,43476,43743,44051,44242,44169,44078,44153,44304,44439,44510,44587,44655,44754,44753,44814,44929,45145,45297,45347,45372,45435,45552,45687,45865,46055,46254,46385,46503,46603,46766,46938,47099,47196,47287,47395,47474,47506,47527,47637,47792,48000,48136,48297,48482,48728,48902,49041,49151,49298,49396,49586,49686,49802,49797,49792,49794,49732,49761,49769,49935,50063,50202,49879,49616,49304,49379,49401,49360,49346,49245,49272,49125,49036,48858,48896,48937,49052,49045,49093,49146,49219,49304,49266,49242,49189,49260,49410,49550,49653,49680,49691,49760,49809,49903,49966,50100,50205,50331,50396,50484,50555,50651,50743,50811,50869,50931,51014,51091,51197,51371,51552,51745,51909,52084,52225,52370,52534,52707,52982,53235,53495,53530,53622,53686,53848,53965,54100,54231,54341,54401,54315,54201,54108,54204,54282,54390,54479,54586,54734,54821,54935,55043,55241,55486,55722,55884,56057,56164,56230,56287,56358,56554,56677,56850,56960,57004,57005,57063,57221,57404,57579,57782,57944,58145,58410,58750,59049,59143,59204,59211,59397,59649,59898,60119,60267,60660,61003,61365,61524,61896,62293,62675,62822,62874,62899,62893,62920,62667,62382
395181,849,"Uvalde, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74662,74551,74379,73990,73812,74062,74577,75046,75324,75735,76184,76942,77576,78336,78838,79670,80141,80238,80062,80129,80596,80973,81354,81291,81321,81191,81724,82392,83288,83813,84083,84159,84157,84057,83978,83949,84095,84311,84483,83996,83547,83251,83380,83360,83206,83122,83021,82999,82938,82788,82430,82406,81936,81538,80884,80829,80810,80788,80716,80642,80489,80319,80195,80050,80122,80007,80046,79802,79690,79567,79524,79575,79666,79892,80032,80146,80225,80549,80823,81071,81120,81179,81254,81304,81390,81473,81731,82109,82460,82685,82875,82992,83252,83582,84036,84566,85038,85561,86015,86504,87066,87770,88461,89294,90020,90669,91248,91774,92510,93009,93581,93953,94536,95015,95664,96359,97144,97985,98659,99362,99968,100859,101704,102761,103536,103794,103823,103725,104103,104545,105110,105753,106454,107044,107600,107909,108454,109862,111462,113119,114025,114820,115616,116396,117025,117686,118356,119364,120183,120795,121323,121781,122447,122866,123360,123458,123636,123758,124059,124442,124772,125073,125377,125820,126452,127078,127623,128294,128921,129565,130054,130490,130990,131324,131632,131824,131879,132034,132153,132309,132421,132472,132480
394791,850,"Lexington, NE",Msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79085,79663,79921,80369,80598,80701,81184,81306,81452,81430,81451,81739,81666,81422,81125,81167,81556,81973,81837,81997,81987,82083,82092,81938,82364,82536,82682,82469,82395,82569,82708,82746,82828,82981,83266,83131,82863,82643,82898,83401,83067,82439,81771,81915,82275,82731,82747,82804,82645,82701,82655,82666,83043,83411,83850,84005,84146,84176,84161,84071,84150,83913,83553,83013,82855,82911,82927,82850,82873,82949,83157,83333,83505,84060,84605,85153,85210,85150,85080,84982,84535,84172,83864,83877,83902,83885,83947,84003,84121,84210,84293,84320,84544,84646,84770,84701,84724,84755,84801,84905,85034,85221,85413,85693,85984,86297,86579,86889,87173,87281,87332,87378,87601,87860,88146,88402,88660,88959,89258,89550,89812,90113,90495,90876,91255,91566,91904,92238,92628,93019,93465,93872,94259,94685,95080,95480,95795,96125,96461,96798,97107,97433,97772,98130,98526,98958,99430,99947,100449,101054,101609,102212,102822,103464,104052,104630,105157,105705,106197,106691,107249,107788,108454,109122,109685,110106,110487,110966,111559,112143,112703,113209,113734,114230,114998,115806,116715,117284,117802,118231,118758,119174,119642,120136,120645,121149,121243,121252,121183,121392,121609,121776,121742,121709,121573,121363
394401,851,"Boone, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105863,105393,105333,105531,106381,107284,107814,108138,108468,108967,109322,109519,109710,110481,111167,111412,110893,110579,110715,111151,111531,111627,111827,112193,112665,113236,114005,114682,115109,115076,115195,115299,115564,115854,116353,116739,117000,116909,116773,116587,116462,116328,116204,116059,115691,115504,115229,115529,115487,115718,115690,115870,115834,115814,115468,115372,115922,116736,117417,116675,116145,115662,115803,115855,115948,116059,116806,117464,117716,117094,116458,116508,116711,116800,116654,116550,116415,116402,116098,115683,115154,115055,115228,115472,115478,115513,115647,115756,116022,116025,116040,115999,116146,116290,116251,116134,116208,116241,116093,115968,115970,116196,116362,116605,116889,117236,117505,117939,118419,118997,119546,119898,119947,119933,120035,120352,120544,120846,121222,121565,121740,121947,122204,122596,123009,123578,124105,124528,124841,125012,125239,125454,125767,125999,126331,126730,127297,127635,128008,128315,128825,129409,129991,130483,130936,131394,132057,132691,133229,133445,133608,133907,134388,134806,135094,135544,136112,136730,136754,136604,136511,136894,137339,137754,138117,138537,139006,139469,140115,140797,141591,142170,142767,143354,144024,144514,144885,145204,145521,145748,145737,145626,145624,145818,145920
395159,852,"Toccoa, GA",Msa,GA,56359,56527,56619,56812,56932,57097,57281,57431,57493,57610,57821,58143,58512,58890,59178,59354,59597,59923,60275,60600,60977,61305,61554,61775,61661,61258,61126,61457,62027,62230,62387,62703,63212,63706,64101,64272,64998,66058,66887,67250,67256,67710,68121,68493,68724,68918,69179,69533,69674,69960,70242,70770,71193,71595,71986,72427,72827,73240,73775,74401,75124,75469,75875,76127,76618,76997,77374,77686,77969,78308,78606,78894,79128,79443,79732,80049,80411,80799,81229,81576,81968,82305,82553,82747,82898,83141,83413,83653,83789,83806,83876,84040,84261,84456,84714,85055,85522,85877,86153,86339,86590,86954,87291,87634,87925,88278,88580,88737,88708,88807,89055,89527,89977,90395,90845,91119,91435,91620,91925,92238,92620,92942,93184,93425,93682,93985,94263,94633,94965,95347,95591,95874,96099,96278,96475,96650,96883,96905,96760,96740,96792,96927,96868,96751,96586,96464,96220,95864,95373,95144,94977,94721,94299,93947,93685,93457,93228,92924,92564,91975,91386,90589,89905,89151,88541,87772,87280,86742,86330,85806,85441,85310,85057,84780,84341,84019,83594,83174,82408,81755,80990,80461,79758,79048,78520,78086,77742,77273,76745,76247,75855,75435,75090,74809,74725,74662,74515,74428,74359,74487,74742,75058,75432,75827,76279,76640,76989,77357,77769,78150,78551,78923,79336,79802,80318,80826,81262,81665,82017,82368,82771,83213,83691,84099,84473,84718,84868,85054,85217,85454,85701,86011,86377,86772,87102,87452,87808,88261,88871,89403,90009,90453,90966,91355,91710,91972,92302,92608,92868,93112,93395,93817,94278,94735,95122,95540,95858,96188,96590,97084,97718,98347,98840,99273,99748,100357,100901,101424,102023,102715,103185,103636,104059,104582,105417,106200,106755,106979,107317,107840,108360,108833,109302,109861,110334,110804,110986,111193,111524,112027,112457,112716,112923,113079,113294,113393
394470,853,"Clarksdale, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62799,62676,62508,62287,62124,62090,62011,62060,62067,62063,62029,62149,62323,62446,62418,62245,61964,61589,61254,60646,60033,59462,59020,58810,58598,58717,58733,58825,58661,58435,58141,58036,57965,57858,57608,56633,55609,54052,53346,52727,52838,52722,52788,52694,52698,52643,52645,52757,52725,52847,52547,52279,51667,51497,51165,51010,50755,50680,50578,50726,50950,51358,51555,51709,51764,51715,51710,51761,51894,51954,51989,51936,51992,52141,52513,52878,53103,53287,53452,53565,53769,53972,54267,54483,54754,54741,54644,54428,54602,54788,55100,55371,55283,55118,54883,54971,54869,54795,54790,55066,55372,55526,55629,55680,55991,56390,56874,57193,57349,57546,57739,57969,57990,58143,58249,58402,58521,58611,58455,58236,58612,59139,59666,59685,59789,59819,59890,60067,60297,60637,60963,61348,61440,61617,61706,61882,61974,62164,62426,62755,63025,63229,63454,63695,63900,63944,64041,64298,64609,64843,64996,65016
395138,854,"Summerville, GA",Msa,GA,42442,42370,42489,42599,42821,42959,43165,43402,43604,43824,44041,44324,44387,44423,44506,44794,45050,45301,45565,45887,46268,46630,47003,47417,48223,49364,50039,50519,50768,51275,51586,51812,52252,52780,53353,53663,53917,54094,54562,55001,55580,56205,56989,57615,57806,57913,58051,58372,58595,58805,59241,59707,60040,60142,60272,60741,61338,61968,62448,63061,63665,64213,64551,64870,65331,65810,66261,66466,66741,66972,67297,67498,67683,67812,67956,68182,68412,68689,68890,69062,69197,69326,69473,69508,69566,69713,69923,70101,70222,70303,70460,70701,70934,71257,71499,71856,72044,72259,72425,72702,72923,73149,73297,73450,73667,73793,74051,74289,74801,75173,75481,75635,75909,76249,76571,76800,76929,77058,77181,77326,77327,77346,77400,77479,77641,77757,78089,78383,78733,79019,79163,79261,79269,79406,79541,79764,79762,79776,79627,79678,79646,79623,79550,79494,79540,79356,79130,78726,78448,78096,77538,76911,76448,76189,76014,75608,75202,74815,74426,73958,73330,72661,72185,71710,71172,70489,69813,69351,68752,68229,67752,67551,67396,67264,67114,66900,66569,66202,65753,65300,64912,64511,64064,63427,62925,62508,62148,61801,61473,61131,60812,60503,60182,59974,59801,59766,59660,59564,59498,59460,59501,59618,59848,60132,60508,60786,61083,61303,61542,61756,62016,62337,62662,62969,63218,63361,63536,63774,64077,64366,64655,64974,65151,65359,65615,65910,66150,66408,66677,66895,67082,67295,67626,67869,68198,68383,68544,68670,68860,69196,69376,69634,69823,70198,70413,70681,70853,71164,71414,71790,72244,72538,72833,72979,73196,73215,73272,73370,73670,73948,74389,74664,74923,75247,75725,76241,76640,77020,77454,77932,78302,78597,78808,79122,79702,80387,81134,81604,82089,82742,83433,84056,84393,84788,85148,85550,85724,85796,85731,85890,86071,86146,86130,86098,86263,86382
753909,855,"Ottawa, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95921,96327,96468,96765,96951,97262,97550,98001,98323,98561,98490,98555,98820,98947,98924,98829,98877,98939,99222,99100,99122,99116,99688,100139,100494,100784,101483,102428,103201,103582,103483,103690,103918,104448,104623,104603,104214,103763,103581,103501,103780,104092,104630,105035,105420,105557,105888,106428,107093,107889,108178,108226,108004,108159,108572,108983,109343,109726,110038,110346,111143,111975,112845,113662,114472,114912,115211,115364,115762,115940,116307,116484,116287,116042,115952,116105,116185,116427,116426,116510,116270,116254,116048,116058,115982,115933,115812,115673,115581,115450,115478,115705,115966,116125,116077,115849,115646,115349,115146,114881,114653,114415,114211,114031,113842,113665,113560,113506,113535,113666,113623,113492,113259,113145,112983,112613,112304,112009,111851,111715,111450,111156,110885,110754,110702,110564,110432,110288,110129,110052,109916,109869,109854,109622,109422,109135,109159,109150,109173,109182,109185,109132,109110,109031,109060,109424,109792,110196,110215,110277,110273,110423,110635,110899,111141,111443,111697,111827,111995,112126,112378,112579,112902,113184,113464,113722,113983,114157,114331,114552,114821,115146,115480,115862,116179,116548,116873,117249,117567,118054,118538,119055,119484,119964,120380,120793,121296,121751,122298,122646,123158,123470,123884,124290,124734,125144,125599,126260,126954,127623,128221,128955,129683,130400,131025,131387,131928,132432,133158,133656,134049,134404,134818,135362,135916,136596,137253,138080,138423,138753,138911,139309,139751,140249,140733,141101,141441,141732,142072,142421,143057
394912,856,"New Ulm, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127980,127496,127112,126372,125567,124816,124056,124012,124061,124060,123557,122999,122440,121925,121308,120768,120194,119460,118629,117127,115523,114217,113750,113616,113471,113346,113399,113238,113290,113454,113859,113629,113469,113064,112747,112098,111518,111063,110502,110082,109679,109466,109237,109826,110445,110980,110824,110724,110759,110821,111012,111203,111387,111488,111549,111596,111615,111856,112393,113097,113787,114417,115035,115675,116425,117083,117805,118334,118987,119559,120190,120682,121143,121681,122223,122772,123188,123640,124015,124330,124640,124960,125281,125673,126042,126473,126860,127270,127700,128230,128710,129228,129637,130166,130797,131370,131906,132309,132744,133219,133707,134247,134827,135527,136288,137021,137670,138354,139153,139966,140813,141644,142511,143246,143985,144646,145276,145816,146540,147430,148381,149312,150156,150828,151458,151947,152497,152975,153515,154093,154787,155447,156020,156751,157510,158371,158900,159413,159829,160359,160970,161595,161910,162126,162318,162363,162374,162342,162520,162738,162922,162989
394830,857,"Marshall, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125393,125986,126254,127531,129560,131142,132346,132779,133770,134395,134426,134087,133861,133833,134395,133836,132222,130949,130406,130629,129716,128832,128240,128021,127357,126515,125424,124871,124243,123559,122326,120900,119674,118841,118467,118040,117753,117421,117136,117021,116068,115067,113751,113153,112779,112492,112106,111451,110782,110220,109632,109136,109180,109482,110589,111577,112361,112448,112335,112401,112506,112554,112690,112651,112612,112556,112378,112185,112090,112389,112779,113187,113556,113986,114515,115193,115995,116625,117149,117578,118044,118482,118942,119448,119925,120393,120771,121152,121528,121914,122253,122519,122788,123022,123210,123421,123772,124203,124649,125069,125412,125842,126265,126748,127158,127630,128232,128755,129193,129554,129895,130246,130614,131071,131486,131927,132479,133124,133733,134318,134978,135585,136283,136914,137571,138113,138701,139328,139836,140337,140887,141667,142400,143247,143959,144728,145274,145745,146058,146381,146796,147274,147920,148442,148943,149561,150276,150979,151369,151746,152185,152837,153494,154112,154392,154626,154851,154898,154867,154770,154951,155125,155236,155083
394758,858,"La Grande, OR",Msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126472,127292,127536,129096,130307,131733,132646,133764,135338,136832,138377,139811,141118,142219,143799,144654,145703,146357,147461,148417,148669,149000,149260,149613,150095,150332,150783,150698,151138,151405,152024,151987,151781,151381,150758,150036,149166,148602,147881,147167,145935,144786,143530,142568,141472,140373,139206,138003,136753,135422,134146,132956,131852,130877,129829,128928,128299,127866,127585,127271,127099,126791,126473,125903,125292,124450,123814,123166,122510,121905,121276,120595,119771,119268,118885,118801,118673,118801,118831,118875,118925,118831,118669,118625,118797,119025,119397,119788,120393,120924,121572,122268,122788,123446,124213,125326,126415,127445,128360,129299,130168,131011,131831,132695,133777,134790,135767,136541,137353,138175,139037,139933,140892,141872,142808,143755,144693,145905,147197,148506,149675,150933,152318,153662,154953,156263,157712,159174,160658,161935,163204,164397,165746,167058,168377,169754,171195,172729,174213,175624,176898,178102,179286,180481,181692,182872,183790,184525,185155,185757,186277,186892,187820,188805,189792,190671,191485,192236,192849,193426,193833,194249,194717,195275,195813,196217,196643,197128,197813,198658,199513,200338,200828,201314,201823,202337,202685,203091,203457,203806,203990,204050,204181,204341,204810
394649,859,"Greensburg, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115797,115686,115606,115387,115222,115108,115023,114947,114907,114912,114919,114838,114876,114829,114696,114411,114125,113858,113595,113303,113037,112781,112647,112567,112379,112338,112410,112786,112982,113079,113019,113026,112855,112641,112307,112120,111927,111711,111572,111421,111472,111444,111645,111740,112006,112184,112276,112353,112340,112466,112450,112534,112544,112506,112444,112580,112806,113063,113378,113658,113986,114093,114285,114316,114413,114778,115186,115537,115657,115819,116070,116316,116498,116726,116994,117414,117848,118271,118703,119248,119827,120372,120757,121207,121628,122129,122524,123040,123499,123851,124073,124193,124432,124693,125132,125567,126142,126653,127220,127627,128084,128580,129215,129820,130283,130854,131279,131776,132145,132665,133242,133841,134432,134999,135580,136240,137123,137996,138945,139799,140717,141644,142500,143383,144148,144911,145547,146148,146635,147090,147684,148398,149258,150024,150775,151451,152181,152952,153728,154452,155124,155791,156347,156815,157130,157456,157782,158114,158416,158637,158851,159041
394854,860,"Mexico, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66111,65824,66215,66623,67328,67663,68010,68324,68654,68988,69356,69681,70053,70778,71129,71436,71373,71681,71920,72257,72587,72947,73220,73514,73722,74066,74150,74279,74280,74538,74843,75097,75323,75491,75659,75890,76115,76329,76461,76622,76899,77246,77696,78039,78361,78645,79048,79402,79766,80188,80728,81246,81586,81891,82103,82394,82685,83051,83379,83628,83920,84145,84427,84644,84812,84865,84940,85089,85292,85435,85552,85698,85782,85909,85995,86176,86377,86628,86824,86969,87035,87102,87167,87236,87346,87338,87276,87077,87041,87042,87104,87113,87026,86918,86701,86592,86370,86272,86127,86145,86103,85966,85862,85648,85563,85445,85394,85122,84832,84432,84033,83589,83217,82990,82658,82427,82260,82135,82083,82043,82072,81973,81950,81729,81745,81541,81574,81217,80878,80460,79975,79583,79267,79260,79221,79337,78779,78335,77655,77631,77480,77432,77430,77482,77500,77397,77305,77166,77289,77445,77667,77719,77773,77852,77871,77856,77774,77714,77642,77723,77828,77908,77938,77988,78132,78243,78409,78580,78848,79104,79446,79742,80097,80403,80741,80980,81216,81422,81646,81837,82022,82193,82295,82327,82453,82709,83140,83546,83964,84359,84715,85122,85456,85825,86191,86621,86944,87244,87549,87838,88077,88315,88746,89099,89468,89784,90140,90561,90973,91447,91551,91842,92075,92595,92781,93104,93474,93907,94306,94548,94919,95222,95576,95879,96177,96483,96836,97239,97696,98277,98736,99144,99453,99866,100493,100951,101424,101716,102066,102289,102409,102376,102408,102498,102555
394869,861,"Moberly, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79346,79216,79136,79084,79123,79141,79223,79376,79535,79516,79132,78840,78509,78464,78284,77963,77436,76896,76300,75751,75256,74958,75132,75146,75163,74930,74887,74879,74880,74848,74686,74135,73505,73014,72696,72471,72240,72007,71859,71730,71773,71960,72290,72984,73569,73929,73857,73704,73768,73875,73908,73925,73956,73870,73752,73659,73783,73974,74089,74244,74023,73911,73670,73572,73432,73436,73474,73508,73527,73658,73918,74188,74714,75180,75726,76052,76366,76560,76805,76924,77036,76989,77023,77063,77130,77261,77429,77708,77962,78261,78496,78766,79015,79315,79644,79955,80261,80443,80629,80796,81031,81258,81467,81732,81923,82157,82344,82744,83100,83524,83851,84215,84564,84853,85099,85316,85651,86039,86488,86649,86874,87032,87380,87677,87994,88441,88902,89374,89697,90043,90409,90861,91263,91510,91720,91939,92287,92515,92814,93117,93556,93867,94080,94304,94511,94825,95056,95263,95324,95385,95353,95276
753923,862,"The Dalles, OR",Msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142285,143596,144719,147764,150842,154348,157425,160568,163784,167310,170757,173952,176568,179301,182398,184686,186795,188034,189627,191013,192136,192960,193598,194392,195406,196321,197452,197769,197923,197642,198203,198598,198760,198123,197468,196812,196896,196843,196024,196290,196214,196591,195218,193512,191869,190374,189189,187931,186243,184698,183368,181786,180351,178941,178065,176964,176066,175421,174760,173599,172438,171271,170550,169085,167416,165403,164050,163075,161936,160452,159111,158263,157595,156445,154984,154012,153348,153044,152359,152147,151836,151686,151113,151222,151307,152026,152095,152350,152627,152737,153072,152934,152994,153212,153903,153786,153632,153291,154224,155197,156268,157322,158213,159164,160221,161427,162670,163944,165072,166080,166916,167816,168643,169600,170589,171726,173067,174558,175752,176537,177531,179107,180703,182072,183419,184978,186677,188350,189988,191416,193089,195530,198034,200117,201666,203286,205034,206654,208194,209652,210275,210920,211485,212623,213696,214732,215734,216784,217755,218738,219709,220676,222310,223980,225832,227065,228260,229484,230857,232231,233272,234029,234582,235333,236699,238344,239844,240639,241451,242323,243371,244578,245933,247371,248395,249389,249778,249985,250167,251039,251905,252697,253246,253592,253937,254307,255061
